runtime,nr. points,bytes,time taken,mbs,ps
60447698,10000,161640,0.004918832,32.528047308792004,2033002.9567995004
75666760,10000,161640,0.004908931,32.59365430070213,2037103.393793883
90737428,10000,161640,0.004931011,32.44770697124788,2027981.6857029928
105864082,10000,161640,0.004946872,32.34367090961723,2021479.431851077
121019518,10000,161640,0.004871747,32.84242798322655,2052651.7489516593
135941610,10000,161640,0.005091254,31.426442287106475,1964152.6429441548
151652296,10000,161640,0.004904729,32.621578072916975,2038848.6295573108
166780924,10000,161640,0.005050533,31.6798246838502,1979989.0427406374
182147112,10000,161640,0.004866224,32.87970303052223,2054981.4394076394
197051148,10000,161640,0.004834001,33.098876065602795,2068679.7541001749
211764144,10000,161640,0.00506908,31.563912978291917,1972744.5611432448
227202028,10000,161640,0.004930076,32.45386075184236,2028366.2969901478
242272742,10000,161640,0.004962969,32.23876675433596,2014922.9221459976
257371722,10000,161640,0.004959566,32.26088734377161,2016305.4589857257
272460480,10000,161640,0.004880758,32.781793319808116,2048862.0824880071
287404014,10000,161640,0.004842401,33.04146021777214,2065091.2636107586
302139068,10000,161640,0.005074938,31.52747875934642,1970467.4224591511
317592512,10000,161640,0.004893311,32.69769691728157,2043606.0573300982
332556230,10000,161640,0.00486447,32.89155858706087,2055722.4116913045
347357950,10000,161640,0.005048999,31.689449730530743,1980590.6081581714
362712354,10000,161640,0.004924269,32.492132334768876,2030758.2709230548
377788052,10000,161640,0.004912214,32.57187085090349,2035741.9281814678
392732180,10000,161640,0.005049705,31.68501922389526,1980313.7014934537
408110102,10000,161640,0.00496844,32.20326702143932,2012704.1888399578
423298182,10000,161640,0.004870234,32.85263090028118,2053289.4312675735
438116566,10000,161640,0.005071906,31.54632597686156,1971645.3735538474
453541604,10000,161640,0.004903331,32.630878886210205,2039429.930388138
468548018,10000,161640,0.004880932,32.78062468397429,2048789.042748393
483396450,10000,161640,0.005080316,31.49410391007174,1968381.4943794836
498859458,10000,161640,0.004914895,32.55410339386701,2034631.4621166883
513880646,10000,161640,0.004880917,32.78072542516089,2048795.3390725553
528730392,10000,161640,0.0050948,31.404569364842587,1962785.5853026616
544221664,10000,161640,0.004884593,32.75605562223915,2047253.476389947
559172328,10000,161640,0.004873257,32.832251613243464,2052015.7258277165
573998546,10000,161640,0.005041747,31.735031527762104,1983439.4704851315
589345346,10000,161640,0.004882389,32.77084230691164,2048177.6441819773
604266944,10000,161640,0.004861266,32.91323700451693,2057077.312782308
619060050,10000,161640,0.005144778,31.099495449560703,1943718.4655975439
634723200,10000,161640,0.004912314,32.57120778517009,2035700.4865731304
649743694,10000,161640,0.004879204,32.79223414311023,2049514.6339443894
664589238,10000,161640,0.005061237,31.61282508604122,1975801.5678775762
