runtime,nr. points,bytes,time taken,mbs,ps
124863278740,10000,161640,0.026256407,6.093750755767917,380859.42223549477
124921781826,10000,161640,0.026240544,6.097434565380961,381089.6603363101
124980008782,10000,161640,0.027816389,5.752004690472225,359500.29315451405
125041738154,10000,161640,0.026299028,6.083875039031861,380242.18993949133
125100235826,10000,161640,0.026104136,6.129296905287346,383081.0565804591
125158162680,10000,161640,0.026790083,5.972359249502885,373272.4530939303
125217605996,10000,161640,0.026320837,6.078834043157518,379927.12769734487
125276236476,10000,161640,0.027266812,5.867939383599373,366746.21147496084
125336723370,10000,161640,0.026736087,5.984420981275234,374026.3113297021
125396073810,10000,161640,0.026377547,6.065764947741349,379110.3092338343
125454751894,10000,161640,0.027437057,5.831529234349005,364470.5771468128
125515653166,10000,161640,0.026803172,5.9694427211824035,373090.1700739002
125575151086,10000,161640,0.026318241,6.079433652119836,379964.60325748974
125633763372,10000,161640,0.026294328,6.084962505982279,380310.1566238924
125692106634,10000,161640,0.02682351,5.964916597417713,372807.2873386071
125751649246,10000,161640,0.027386385,5.842319093958549,365144.9433724093
125812582428,10000,161640,0.026282113,6.087790582134701,380486.91138341883
125870900126,10000,161640,0.027700286,5.776113647346457,361007.10295915353
125932311852,10000,161640,0.027919849,5.730690019132983,358168.12619581143
125994408008,10000,161640,0.026271212,6.090316655356442,380644.7909597776
126052701744,10000,161640,0.027991692,5.7159817277212115,357248.8579825757
126114822430,10000,161640,0.026459211,6.047043504056111,377940.21900350694
126173695148,10000,161640,0.026190053,6.109189622487591,381824.3514054744
126231809416,10000,161640,0.028806969,5.554211552072695,347138.2220045434
126295682274,10000,161640,0.026611289,6.012485904008633,375780.3690005396
126354903764,10000,161640,0.027497959,5.818613665108745,363663.35406929656
126415897852,10000,161640,0.02794337,5.7258662788346575,357866.6424271661
126477878070,10000,161640,0.026569367,6.021972597239521,376373.28732747
126536974082,10000,161640,0.02751709,5.814568328264362,363410.52051652264
126598072842,10000,161640,0.026874903,5.953509860110008,372094.36625687545
126657697074,10000,161640,0.02647385,6.043699726333721,377731.2328958576
126716775010,10000,161640,0.027498085,5.8185870034222384,363661.6877138899
126777771352,10000,161640,0.027636154,5.789517600748642,361844.85004679015
126839073704,10000,161640,0.026531021,6.030676316603119,376917.26978769497
126899889198,10000,161640,0.026530057,6.030895448132659,376930.9655082912
126958787442,10000,161640,0.027716802,5.772671753400699,360791.9845875437
127020300446,10000,161640,0.026620825,6.010332136588554,375645.7585367846
127079621940,10000,161640,0.026272886,6.089928605483235,380620.5378427022
127137919852,10000,161640,0.027652557,5.7860833629237245,361630.2101827328
127199261690,10000,161640,0.027616301,5.793679609734845,362104.9756084278
127260656162,10000,161640,0.026284228,6.087300718894997,380456.2949309373
127318981320,10000,161640,0.028822822,5.551156649407889,346947.29058799305
127382869680,10000,161640,0.026619195,6.010700173314783,375668.7608321739
127442108466,10000,161640,0.02625195,6.094785339755714,380924.0837347321
127500358834,10000,161640,0.026626461,6.0090599347769125,375566.245923557
